experiment_id,year,author,name,model_id,x,y,uncertainty,error
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.5063506827472675,0.06395267093635698,0.9698448406491472,0.016121347994747362
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.5505727516451061,0.08413843618927913,0.9165701407416917,0.04460270889657708
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.5811691603833219,0.061498015822683126,0.9490632426063609,0.027231465836828818
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.6452259162751672,0.05558655242679149,0.9435646259008486,0.030171099229838502
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.7311461996448173,0.01520499129115598,0.9976286357576726,-0.0012677627641778256
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.8050722421144496,0.015927298086626223,0.9900096715253699,0.00534096205718743
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.82822738219654,0.0188951397780084,0.9815593174237218,0.00985863339715519
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,0.9955057275163613,0.006486214796119165,0.9882426996972847,0.006285608623502821
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_Full_H2,25,1.0,0.0,1.0,1.3877787807814457e-17
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.016138704670574437,0.9451550221756831,0.8833489094112061,0.06236321962250091
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.04102145668757989,0.7109565979660634,0.983395286782104,0.008877099836353985
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.08976759826859652,0.5638757052976987,0.7528702373443849,0.13211884763321013
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.1061101066150559,0.43985855521891476,0.9023531721813631,0.05220328878158964
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.1494710138659974,0.3805546317909554,0.8106481901822009,0.10122998800938621
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.1710624541541674,0.3852107503078253,0.7459690194407942,0.13580833022280284
